ObsTime,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
08,1006.9,1010.0,26.4,22.8,81,1.5,250,4.3,280,0.0,0.0,0.6,0.85,15.0,1,6.0
09,1007.1,1010.2,27.7,23.3,77,2.4,300,3.9,300,0.0,0.0,0.5,1.39,15.0,2,6.0
10,1007.2,1010.3,28.8,23.3,72,2.5,290,4.3,260,0.0,0.0,0.9,2.40,...,5,...
11,1007.3,1010.4,29.3,23.1,69,3.3,260,6.4,280,0.0,0.0,1.0,3.01,15.0,7,4.0
12,1007.0,1010.1,28.4,22.9,72,4.3,260,8.0,280,0.0,0.0,1.0,3.27,...,8,...
13,1006.5,1009.6,29.4,22.9,68,3.6,250,7.6,290,0.0,0.0,1.0,3.16,...,8,...
14,1006.0,1009.1,28.9,23.3,72,3.7,250,7.1,280,0.0,0.0,1.0,2.94,10.0,7,4.0
15,1005.7,1008.8,28.7,23.5,74,3.5,260,8.0,280,0.0,0.0,1.0,2.53,...,5,...
16,1005.6,1008.7,28.3,23.3,74,2.5,250,8.1,270,0.0,0.0,0.6,1.48,...,2,...
17,1005.8,1008.9,27.4,23.2,78,3.8,230,8.2,230,0.0,0.0,0.2,0.64,8.0,1,6.0
18,1006.4,1009.5,27.4,22.9,76,2.5,250,5.1,250,0.0,0.0,0.0,0.13,...,0,...
19,1006.8,1009.9,26.7,22.8,79,1.6,250,4.2,270,0.0,0.0,0.0,0.00,...,0,...
20,1007.4,1010.5,26.9,22.9,79,2.4,200,4.3,200,0.0,0.0,...,0.00,6.0,0,5.0
21,1007.7,1010.8,26.9,22.7,78,2.7,210,4.6,220,0.0,0.0,...,0.00,6.0,0,5.0
22,1008.0,1011.1,26.6,22.8,80,3.0,210,5.0,210,0.0,0.0,...,0.00,...,0,...
23,1007.7,1010.8,26.4,22.9,81,2.4,210,5.0,220,0.0,0.0,...,0.00,5.0,0,4.0
24,1007.2,1010.3,26.3,22.9,82,2.0,210,3.8,210,0.0,0.0,...,0.00,...,0,...
01,1006.8,1009.9,26.2,22.9,82,1.9,200,4.2,220,0.0,0.0,...,0.00,...,0,...
02,1006.4,1009.5,26.1,23.0,83,1.3,200,3.3,210,0.0,0.0,...,0.00,5.0,0,5.0
03,1006.2,1009.3,26.2,23.2,84,1.6,200,2.5,200,0.0,0.0,...,0.00,...,0,...
04,1006.4,1009.5,26.0,22.9,83,1.4,180,2.4,190,0.0,0.0,...,0.00,...,0,...
05,1006.7,1009.8,25.8,22.8,84,1.1,150,2.7,180,0.0,0.0,...,0.00,4.0,0,1.0
06,1006.9,1010.0,25.9,22.6,82,1.1,170,2.4,180,0.0,0.0,0.0,0.00,...,0,...
07,1007.7,1010.8,26.4,23.1,82,2.3,170,3.3,180,0.0,0.0,0.5,0.28,...,0,...
08,1008.5,1011.6,27.3,23.7,81,2.7,220,4.6,210,0.0,0.0,0.8,0.82,5.0,1,3.0
09,1008.8,1011.9,29.2,24.0,74,3.1,190,5.6,200,0.0,0.0,0.9,1.73,6.0,2,3.0
10,1008.7,1011.8,29.3,22.9,68,3.3,230,5.1,220,0.0,0.0,0.8,2.03,...,4,...
11,1008.3,1011.3,30.2,23.4,67,3.5,230,6.3,230,0.0,0.0,0.9,2.71,8.0,6,1.0
12,1007.6,1010.6,30.6,23.6,66,3.6,240,7.3,260,0.0,0.0,1.0,3.00,...,8,...
13,1007.0,1010.0,30.0,23.2,67,4.4,250,7.4,260,0.0,0.0,1.0,3.00,...,8,...
14,1006.2,1009.2,30.2,22.4,63,5.5,230,9.0,220,0.0,0.0,1.0,3.00,9.0,7,2.0
15,1005.7,1008.7,30.1,23.3,67,4.8,230,9.3,220,0.0,0.0,1.0,2.57,...,5,...
16,1005.5,1008.5,29.4,23.7,71,5.6,220,9.8,220,0.0,0.0,1.0,1.96,...,3,...
17,1005.8,1008.9,28.4,23.3,74,6.3,220,10.1,220,0.0,0.0,0.9,1.10,12.0,1,2.0
18,1007.1,1010.2,28.0,23.6,77,4.5,210,8.5,220,0.0,0.0,0.3,0.27,...,0,...
19,1007.9,1011.0,27.8,23.6,78,3.3,220,7.9,220,0.0,0.0,0.0,0.00,...,0,...
20,1009.0,1012.1,28.0,23.5,77,2.5,230,5.8,200,0.0,0.0,...,0.00,10.0,0,6.0
21,1009.7,1012.8,27.0,23.4,81,0.6,230,5.8,240,0.5,0.3,...,0.00,8.0,0,10.0
22,1009.9,1013.0,27.1,24.4,85,1.0,210,2.3,220,0.5,0.4,...,0.00,...,0,...
23,1010.0,1013.1,26.6,23.0,81,1.8,150,4.1,150,0.0,0.0,...,0.00,8.0,0,10.0
24,1009.0,1012.1,25.5,22.2,82,2.6,130,6.0,140,0.0,0.0,...,0.00,...,0,...
01,1008.4,1011.5,26.1,22.1,79,1.2,160,4.1,110,0.0,0.0,...,0.00,...,0,...
02,1007.8,1010.9,26.1,21.8,77,1.1,80,2.5,150,0.0,0.0,...,0.00,8.0,0,10.0
03,1007.7,1010.8,25.6,21.9,80,2.4,40,4.1,70,0.0,0.0,...,0.00,...,0,...
04,1007.2,1010.3,25.2,22.2,83,1.7,90,3.8,110,0.0,0.0,...,0.00,...,0,...
05,1007.8,1010.9,25.3,21.9,81,1.6,40,2.9,100,0.0,0.0,...,0.00,8.0,0,8.0
06,1007.7,1010.8,25.3,22.2,83,0.3,130,1.9,100,0.0,0.0,0.0,0.00,...,0,...
07,1008.0,1011.1,26.9,22.8,78,0.3,120,2.3,150,0.0,0.0,1.0,0.40,...,0,...
08,1008.8,1011.9,28.2,22.9,73,1.2,170,3.2,190,0.0,0.0,1.0,1.14,8.0,1,3.0
09,1009.1,1012.2,29.2,23.1,70,1.7,280,3.5,270,0.0,0.0,0.3,1.42,12.0,2,7.0
10,1009.4,1012.5,29.3,22.4,66,2.4,300,5.3,290,0.0,0.0,0.1,1.38,...,3,...
11,1008.7,1011.8,30.1,24.5,72,2.6,320,6.4,320,0.0,0.0,1.0,2.78,10.0,7,8.0
12,1008.0,1011.0,30.3,24.7,72,4.3,310,8.7,350,0.0,0.0,0.6,2.46,...,7,...
13,1007.2,1010.3,29.6,23.7,71,5.3,320,8.8,330,0.0,0.0,0.5,2.43,...,6,...
14,1006.9,1010.0,29.5,23.8,71,4.3,360,8.9,330,0.0,0.0,0.5,2.19,10.0,5,9.0
15,1006.3,1009.3,29.7,23.3,69,2.5,320,8.2,360,0.0,0.0,0.3,1.64,...,4,...
16,1005.9,1009.0,29.4,22.7,67,1.1,310,5.9,300,0.0,0.0,0.2,0.75,...,2,...
17,1006.4,1009.5,28.7,22.8,70,3.1,330,6.8,330,0.0,0.0,0.1,0.63,12.0,1,8.0
18,1007.0,1010.1,28.1,22.3,71,1.6,320,5.0,340,0.0,0.0,0.0,0.01,...,0,...
19,1008.0,1011.1,27.3,21.8,72,3.3,290,5.8,300,0.0,0.0,0.0,0.00,...,0,...
20,1008.4,1011.5,27.2,22.0,73,1.7,290,5.7,320,0.0,0.0,...,0.00,15.0,0,7.0
21,1007.8,1010.9,27.2,21.8,72,0.6,270,3.5,280,0.0,0.0,...,0.00,15.0,0,6.0
22,1008.6,1011.7,26.9,21.9,74,1.9,290,3.6,230,0.0,0.0,...,0.00,...,0,...
23,1008.7,1011.8,26.4,21.8,76,2.4,320,4.9,320,0.0,0.0,...,0.00,15.0,0,5.0
24,1008.6,1011.7,26.4,21.5,74,1.2,320,4.0,330,0.0,0.0,...,0.00,...,0,...
01,1008.2,1011.3,26.1,21.7,77,0.6,50,2.9,320,0.0,0.0,...,0.00,...,0,...
02,1007.7,1010.8,26.3,21.0,73,1.3,350,2.5,350,0.0,0.0,...,0.00,15.0,0,9.0
03,1007.2,1010.3,26.4,20.7,71,1.0,50,2.3,290,0.0,0.0,...,0.00,...,0,...
04,1006.8,1009.9,25.8,21.5,77,0.8,80,2.4,80,0.0,0.0,...,0.00,...,0,...
05,1006.9,1010.0,25.7,21.0,75,1.0,110,2.5,120,0.0,0.0,...,0.00,15.0,0,5.0
06,1007.3,1010.4,25.9,20.9,74,0.0,0,1.7,90,0.0,0.0,0.0,0.00,...,0,...
07,1007.8,1010.9,26.6,20.7,70,0.1,0,1.9,180,0.0,0.0,0.2,0.34,...,0,...
08,1008.5,1011.6,27.9,22.3,72,1.6,270,3.8,250,0.0,0.0,0.4,0.88,15.0,1,6.0
09,1008.9,1012.0,28.0,22.6,73,1.9,230,5.2,240,0.0,0.0,0.5,1.50,15.0,2,9.0
10,1008.9,1012.0,28.9,23.1,71,3.1,230,5.5,260,0.0,0.0,0.9,2.37,...,5,...
11,1008.3,1011.4,29.3,23.3,70,2.2,270,5.4,270,0.0,0.0,0.9,2.85,15.0,7,8.0
12,1007.6,1010.7,28.9,22.6,69,3.1,270,5.6,240,0.0,0.0,0.3,2.01,...,6,...
13,1006.3,1009.3,30.0,22.4,64,3.1,220,5.5,220,0.0,0.0,0.5,2.36,...,6,...
14,1005.2,1008.2,30.0,23.1,67,3.7,230,6.8,250,0.0,0.0,0.6,2.57,15.0,6,9.0
15,1004.8,1007.9,28.8,23.0,71,5.3,230,8.3,250,0.0,0.0,0.7,2.17,...,4,...
16,1004.7,1007.8,28.4,23.2,73,4.5,250,9.2,220,0.0,0.0,0.1,0.85,...,2,...
17,1005.0,1008.1,28.0,22.9,74,3.5,250,8.7,240,0.0,0.0,0.0,0.40,15.0,1,10.0
18,1005.7,1008.8,27.8,22.9,75,3.2,250,8.1,270,0.0,0.0,0.0,0.00,...,0,...
19,1006.3,1009.4,27.8,23.1,76,2.8,250,7.0,270,0.0,0.0,0.0,0.00,...,0,...
20,1007.1,1010.2,27.8,22.8,74,2.4,260,4.9,280,0.0,0.0,...,0.00,12.0,0,7.0
21,1007.8,1010.9,27.6,22.8,75,2.5,270,4.5,290,0.0,0.0,...,0.00,12.0,0,7.0
22,1007.7,1010.8,27.7,23.0,76,1.4,250,4.0,280,0.0,0.0,...,0.00,...,0,...
23,1007.3,1010.4,27.6,23.0,76,1.5,330,2.9,300,0.0,0.0,...,0.00,15.0,0,7.0
24,1007.1,1010.2,26.6,23.5,83,1.3,360,3.2,40,0.5,0.5,...,0.00,...,0,...
01,1006.8,1009.9,23.1,19.8,82,0.5,70,9.8,290,18.0,0.8,...,0.00,...,0,...
02,1006.2,1009.3,23.3,21.9,92,2.3,130,6.0,140,0.0,0.0,...,0.00,12.0,0,7.0
03,1006.0,1009.1,23.1,20.3,84,1.6,170,4.8,120,1.0,0.4,...,0.00,...,0,...
04,1005.6,1008.7,23.6,21.7,89,1.8,170,5.1,160,0.0,0.0,...,0.00,...,0,...
05,1006.2,1009.3,24.1,21.5,85,2.5,20,5.2,350,0.0,0.0,...,0.00,12.0,0,7.0
06,1007.0,1010.1,21.4,19.3,88,5.8,30,9.1,10,0.0,0.0,0.0,0.00,...,0,...
07,1007.8,1010.9,21.2,18.2,83,4.4,10,8.9,10,0.0,0.0,0.0,0.18,...,0,...
08,1008.4,1011.5,21.7,18.3,81,3.9,20,8.8,20,0.0,0.0,0.0,0.61,10.0,1,10.0
09,1009.0,1012.1,21.8,17.9,79,3.7,20,6.5,360,0.0,0.0,0.0,0.61,10.0,1,10.0
10,1009.1,1012.2,23.1,18.6,76,3.4,20,6.8,40,0.0,0.0,0.0,1.16,...,2,...
11,1008.9,1012.0,22.9,18.0,74,4.2,20,7.3,20,0.0,0.0,0.0,1.14,12.0,3,10.0
12,1008.6,1011.7,23.3,17.8,71,4.1,10,7.7,30,0.0,0.0,0.0,0.61,...,2,...
13,1008.1,1011.2,22.0,17.4,75,3.2,20,8.2,340,0.0,0.0,0.0,0.58,...,1,...
14,1007.8,1010.9,21.6,16.3,72,5.1,20,10.8,360,0.0,0.0,0.0,0.51,10.0,1,10.0
15,1007.8,1010.9,20.9,16.9,78,3.5,20,9.0,30,2.0,0.7,0.0,0.29,...,1,...
16,1007.6,1010.7,22.1,19.3,84,3.5,10,8.2,20,3.5,0.7,0.0,0.30,...,1,...
17,1008.0,1011.1,22.1,17.1,73,4.1,20,7.9,20,0.0,0.0,0.0,0.07,10.0,0,10.0
18,1008.4,1011.5,21.4,16.3,73,4.0,10,9.4,30,0.0,0.0,0.0,0.00,...,0,...
19,1009.3,1012.5,20.1,15.6,75,4.8,30,10.2,10,0.0,0.0,0.0,0.00,...,0,...
20,1009.8,1013.0,19.7,15.7,78,5.4,30,10.5,30,0.0,0.0,...,0.00,12.0,0,8.0
21,1010.6,1013.8,19.1,15.8,81,4.7,10,9.2,30,0.0,0.0,...,0.00,6.0,0,10.0
22,1010.4,1013.6,19.1,16.9,87,3.3,30,7.0,20,1.0,0.8,...,0.00,...,0,...
23,1010.7,1013.9,19.6,17.8,89,1.6,20,4.0,30,0.0,0.0,...,0.00,4.0,0,10.0
24,1010.3,1013.5,19.5,18.1,92,2.9,330,4.7,320,0.0,0.0,...,0.00,...,0,...
01,1009.8,1013.0,19.6,17.7,89,1.9,20,5.2,350,0.0,0.0,...,0.00,...,0,...
02,1009.6,1012.8,19.8,16.8,83,3.6,20,6.1,30,0.0,0.0,...,0.00,4.0,0,10.0
03,1009.5,1012.7,19.3,16.8,85,3.5,40,6.0,30,0.5,0.4,...,0.00,...,0,...
04,1009.2,1012.4,19.7,16.6,82,3.7,30,6.5,20,0.0,0.0,...,0.00,...,0,...
05,1009.2,1012.4,19.5,16.6,83,0.7,100,6.0,50,0.0,0.0,...,0.00,6.0,0,10.0
06,1009.9,1013.1,20.1,17.0,82,0.9,230,3.7,180,0.0,0.0,0.0,0.00,...,0,...
07,1010.7,1013.9,20.5,17.6,83,0.5,260,2.0,210,0.0,0.0,0.0,0.00,...,0,...
08,1011.6,1014.8,21.1,17.7,81,1.6,330,2.9,320,0.0,0.0,0.0,0.00,6.0,0,10.0
09,1011.8,1014.9,22.3,18.4,79,0.2,0,2.3,350,0.0,0.0,0.0,0.32,6.0,1,10.0
10,1011.8,1014.9,22.7,18.3,76,1.8,170,3.2,150,0.0,0.0,0.0,0.77,...,2,...
11,1011.5,1014.6,23.3,18.6,75,1.0,160,4.0,160,0.0,0.0,0.0,1.41,6.0,3,10.0
12,1011.2,1014.3,22.7,18.6,78,1.6,180,4.3,200,0.0,0.0,0.0,0.34,...,1,...
13,1010.9,1014.0,23.2,18.8,76,1.5,230,3.8,180,0.0,0.0,0.0,0.39,...,1,...
14,1010.7,1013.8,23.3,19.0,77,1.1,200,2.8,190,0.0,0.0,0.0,0.17,6.0,1,10.0
15,1010.5,1013.6,22.9,18.3,75,2.1,330,4.0,330,0.0,0.0,0.0,0.29,...,1,...
16,1010.1,1013.2,22.8,17.9,74,1.0,190,2.7,360,0.0,0.0,0.0,0.06,...,0,...
17,1010.2,1013.3,22.7,18.3,76,0.2,0,2.3,170,0.0,0.0,0.0,0.06,5.0,0,10.0
18,1010.7,1013.8,22.8,18.3,76,0.7,50,2.2,360,0.0,0.0,0.0,0.00,...,0,...
19,1011.5,1014.6,22.5,19.2,82,1.5,30,2.9,100,0.0,0.0,0.0,0.00,...,0,...
20,1012.0,1015.1,22.4,18.6,79,2.2,30,4.4,360,0.0,0.0,...,0.00,4.0,0,10.0
21,1012.3,1015.4,22.3,16.9,71,1.6,50,6.2,30,0.0,0.0,...,0.00,4.0,0,8.0
22,1011.9,1015.0,22.1,17.5,75,1.1,110,4.2,70,0.0,0.0,...,0.00,...,0,...
23,1012.2,1015.3,22.0,17.7,77,0.8,190,2.2,100,0.0,0.0,...,0.00,3.0,0,10.0
24,1012.0,1015.2,21.5,18.7,84,1.3,180,1.8,180,0.5,0.3,...,0.00,...,0,...
01,1011.4,1014.5,21.7,18.1,80,0.0,0,3.0,180,0.0,0.0,...,0.00,...,0,...
02,1010.8,1013.9,21.5,18.5,83,0.5,30,1.8,70,0.5,0.8,...,0.00,3.0,0,7.0
03,1010.7,1013.8,21.4,19.1,87,0.0,0,1.5,40,T,1.0,...,0.00,...,0,...
04,1010.9,1014.0,21.7,19.3,86,1.1,360,1.8,360,T,1.0,...,0.00,...,0,...
05,1010.9,1014.0,21.6,19.0,85,0.6,50,2.2,30,T,0.5,...,0.00,2.0,0,10.0
06,1011.0,1014.1,21.8,19.0,84,1.6,50,3.2,50,0.0,0.0,0.0,0.00,...,0,...
07,1011.9,1015.0,21.9,19.4,86,0.8,30,3.4,20,0.0,0.0,0.0,0.00,...,0,...
08,1012.5,1015.6,22.5,19.0,81,2.9,30,4.1,20,0.0,0.0,0.0,0.00,3.0,0,10.0
09,1012.8,1015.9,22.7,18.8,79,1.4,60,4.5,20,0.0,0.0,0.0,0.04,6.0,0,10.0
10,1012.7,1015.8,23.5,19.0,76,0.8,110,3.2,80,0.0,0.0,0.0,0.57,...,1,...
11,1012.5,1015.6,24.8,18.6,68,1.9,30,3.3,40,0.0,0.0,0.0,1.30,6.0,3,8.0
12,1011.9,1015.0,26.6,19.3,64,1.9,30,4.0,30,0.0,0.0,0.3,2.26,...,5,...
13,1011.5,1014.6,26.6,19.3,64,1.8,10,5.6,330,0.0,0.0,0.1,1.93,...,5,...
14,1010.8,1013.9,27.6,20.6,66,2.7,320,4.9,320,0.0,0.0,0.6,2.40,6.0,5,5.0
15,1010.3,1013.4,27.9,20.6,65,4.0,320,7.2,320,0.0,0.0,1.0,2.36,...,4,...
16,1010.0,1013.1,26.8,19.6,65,3.2,340,7.6,310,0.0,0.0,0.2,1.10,...,2,...
17,1009.9,1013.0,27.0,20.0,66,2.9,330,6.1,340,0.0,0.0,0.1,0.69,6.0,1,8.0
18,1010.2,1013.3,25.9,19.9,70,3.1,340,5.3,330,0.0,0.0,0.0,0.27,...,0,...
19,1010.5,1013.6,25.0,19.6,72,2.3,20,6.0,330,0.0,0.0,0.0,0.00,...,0,...
20,1011.1,1014.2,24.7,19.8,74,1.8,10,5.6,20,0.0,0.0,...,0.00,5.0,0,6.0
21,1011.6,1014.7,24.6,19.7,74,1.6,10,3.9,350,0.0,0.0,...,0.00,5.0,0,8.0
22,1012.0,1015.1,24.4,19.4,74,2.5,20,3.9,360,0.0,0.0,...,0.00,...,0,...
23,1012.1,1015.2,23.9,19.0,74,2.0,40,4.6,30,0.0,0.0,...,0.00,4.0,0,6.0
24,1011.5,1014.6,23.8,19.3,76,2.5,30,4.3,40,0.0,0.0,...,0.00,...,0,...
01,1011.1,1014.2,23.7,19.6,78,1.8,40,5.3,30,0.0,0.0,...,0.00,...,0,...
02,1010.5,1013.6,23.5,19.8,80,2.1,30,4.3,30,0.0,0.0,...,0.00,3.0,0,9.0
03,1010.1,1013.2,23.6,19.3,77,1.2,30,3.1,40,0.0,0.0,...,0.00,...,0,...
04,1009.9,1013.0,23.6,19.9,80,1.2,30,2.5,30,0.0,0.0,...,0.00,...,0,...
05,1009.9,1013.0,23.1,19.7,81,1.9,30,3.5,40,0.0,0.0,...,0.00,2.0,0,4.0
06,1010.2,1013.3,23.2,20.0,82,1.4,20,3.2,30,0.0,0.0,0.0,0.00,...,0,...
07,1011.1,1014.2,23.6,20.3,82,1.6,350,3.5,340,0.0,0.0,0.0,0.15,...,0,...
08,1011.6,1014.7,25.1,20.0,73,1.2,30,4.8,30,0.0,0.0,0.7,1.02,3.0,1,7.0
09,1011.8,1014.9,26.2,19.8,68,2.0,20,4.3,10,0.0,0.0,0.0,1.20,3.0,2,10.0
10,1011.7,1014.8,27.4,19.9,64,0.9,10,4.5,10,0.0,0.0,0.3,1.68,...,3,...
11,1011.2,1014.3,29.1,20.5,60,1.5,360,5.0,310,0.0,0.0,0.7,2.48,5.0,5,6.0
12,1010.6,1013.7,29.3,20.8,60,2.9,330,5.1,30,0.0,0.0,0.7,2.56,...,6,...
13,1009.7,1012.8,28.8,22.2,68,4.2,330,6.6,330,0.0,0.0,0.0,1.86,...,4,...
14,1009.1,1012.2,29.1,22.3,67,4.0,330,7.3,340,0.0,0.0,0.3,1.92,6.0,4,9.0
15,1008.6,1011.7,29.1,22.6,68,4.2,330,7.4,340,0.0,0.0,0.3,1.46,...,3,...
16,1008.3,1011.4,28.9,22.1,67,3.5,340,7.7,320,0.0,0.0,0.7,1.61,...,2,...
17,1008.1,1011.2,28.1,21.9,69,3.3,340,7.3,330,0.0,0.0,0.4,0.72,6.0,1,7.0
18,1008.4,1011.5,27.4,22.2,73,2.7,10,6.2,20,0.0,0.0,0.0,0.19,...,0,...
19,1008.8,1011.9,27.1,22.0,74,1.7,350,4.6,20,0.0,0.0,0.0,0.00,...,0,...
20,1009.6,1012.7,26.8,21.7,74,1.6,30,3.4,340,0.0,0.0,...,0.00,5.0,0,6.0
21,1010.4,1013.5,26.1,21.8,77,2.1,20,3.4,360,0.0,0.0,...,0.00,2.5,0,5.0
22,1010.7,1013.8,25.8,21.5,77,1.4,30,3.4,20,0.0,0.0,...,0.00,...,0,...
23,1010.7,1013.8,25.5,21.2,77,0.6,40,3.4,50,0.0,0.0,...,0.00,2.0,0,0.0
24,1010.3,1013.4,25.6,21.7,79,0.0,0,1.9,60,0.0,0.0,...,0.00,...,0,...
01,1009.6,1012.7,25.6,21.7,79,0.0,0,1.5,160,0.0,0.0,...,0.00,...,0,...
02,1009.0,1012.1,25.8,21.7,78,0.2,0,1.5,30,0.0,0.0,...,0.00,2.0,0,9.0
03,1008.5,1011.6,25.4,21.6,80,1.1,50,2.5,120,0.0,0.0,...,0.00,...,0,...
04,1007.9,1011.0,25.3,21.5,80,0.5,40,2.0,80,0.0,0.0,...,0.00,...,0,...
05,1007.6,1010.7,25.1,21.6,81,0.7,90,3.0,70,0.0,0.0,...,0.00,1.5,0,9.0
06,1008.0,1011.1,25.2,21.8,81,0.0,0,1.8,120,0.0,0.0,0.0,0.00,...,0,...
07,1008.3,1011.4,25.5,22.2,82,0.2,0,2.1,130,0.0,0.0,0.0,0.07,...,0,...
08,1008.4,1011.5,26.7,22.5,78,1.0,110,1.9,130,0.0,0.0,0.0,0.60,2.5,1,9.0
09,1009.1,1012.2,29.4,23.6,71,1.5,200,3.0,190,0.0,0.0,0.6,1.43,2.5,2,3.0
10,1009.3,1012.4,29.9,22.7,65,2.8,220,5.7,190,0.0,0.0,1.0,2.49,...,5,...
11,1009.1,1012.1,30.5,23.1,65,2.9,240,5.5,300,0.0,0.0,1.0,2.99,5.0,7,3.0
12,1008.6,1011.6,30.3,23.4,67,3.1,260,6.2,280,0.0,0.0,1.0,2.95,...,8,...
13,1007.9,1011.0,29.7,23.6,70,3.2,270,6.9,270,0.0,0.0,1.0,3.00,...,8,...
14,1007.1,1010.1,30.1,23.8,69,3.3,290,7.1,280,0.0,0.0,1.0,3.00,10.0,7,2.0
15,1006.4,1009.4,30.3,23.9,69,3.1,310,7.6,320,0.0,0.0,1.0,2.44,...,5,...
16,1006.0,1009.0,29.5,24.0,72,3.9,300,7.0,330,0.0,0.0,1.0,1.82,...,3,...
17,1006.0,1009.1,28.7,23.8,75,3.1,290,6.3,290,0.0,0.0,1.0,1.04,10.0,1,4.0
18,1006.2,1009.3,28.2,23.0,73,4.1,330,6.6,330,0.0,0.0,0.5,0.23,...,0,...
19,1006.9,1010.0,27.3,23.1,78,3.5,340,7.4,340,0.0,0.0,0.0,0.00,...,0,...
20,1007.9,1011.0,27.4,23.3,78,2.6,350,6.7,330,0.0,0.0,...,0.00,6.0,0,8.0
21,1008.4,1011.5,27.0,23.3,80,4.1,20,7.7,30,0.0,0.0,...,0.00,5.0,0,6.0
22,1008.7,1011.8,26.7,23.1,81,3.9,20,7.5,20,0.0,0.0,...,0.00,...,0,...
23,1008.5,1011.6,26.4,22.9,81,3.2,20,8.6,10,0.0,0.0,...,0.00,4.0,0,6.0
24,1008.4,1011.5,26.0,22.9,83,3.5,360,6.4,10,0.0,0.0,...,0.00,...,0,...
01,1007.9,1011.0,25.3,21.6,80,4.1,10,7.0,10,0.0,0.0,...,0.00,...,0,...
02,1007.3,1010.4,24.5,20.8,80,4.5,20,7.0,30,0.0,0.0,...,0.00,6.0,0,8.0
03,1006.6,1009.7,23.9,19.3,75,2.5,30,6.6,20,0.0,0.0,...,0.00,...,0,...
04,1006.4,1009.5,23.5,19.0,76,2.9,30,6.5,40,0.0,0.0,...,0.00,...,0,...
05,1006.8,1009.9,23.5,19.4,78,2.6,360,4.9,40,0.0,0.0,...,0.00,6.0,0,8.0
06,1007.3,1010.4,22.9,19.0,79,2.7,10,4.2,40,0.0,0.0,0.0,0.00,...,0,...
07,1007.8,1010.9,23.4,18.7,75,2.1,30,4.0,20,0.0,0.0,0.0,0.26,...,0,...
08,1008.5,1011.6,24.7,19.3,72,2.0,30,4.0,360,0.0,0.0,0.0,0.66,4.0,1,9.0
09,1008.9,1012.0,25.3,21.6,80,1.4,10,3.0,310,0.0,0.0,0.0,0.99,4.0,2,10.0
10,1008.8,1011.9,25.7,21.1,76,2.8,350,5.0,20,0.0,0.0,0.1,1.38,...,3,...
11,1008.8,1011.9,26.5,21.6,75,4.1,20,7.7,20,0.0,0.0,0.6,2.65,4.0,6,9.0
12,1008.7,1011.8,24.2,20.2,78,4.6,10,8.1,20,0.0,0.0,0.0,1.39,...,4,...
13,1007.8,1010.9,24.7,19.4,72,3.5,10,9.1,30,0.0,0.0,0.0,1.73,...,5,...
14,1007.3,1010.4,24.7,19.4,72,3.1,30,7.4,40,0.0,0.0,0.0,0.99,10.0,3,10.0
15,1007.4,1010.5,23.4,19.2,77,4.1,20,7.1,20,0.0,0.0,0.0,0.68,...,2,...
16,1007.4,1010.5,21.6,19.1,86,5.1,20,8.3,30,T,0.6,0.0,0.60,...,1,...
17,1007.5,1010.7,20.2,18.2,88,4.5,20,10.0,20,T,1.0,0.0,0.34,4.0,0,10.0
18,1008.4,1011.6,18.9,16.8,88,6.4,20,11.3,20,T,0.1,0.0,0.00,...,0,...
19,1008.7,1011.9,18.2,15.3,83,6.7,20,12.9,10,0.0,0.0,0.0,0.00,...,0,...
20,1009.6,1012.8,18.2,15.0,82,6.7,20,13.1,10,0.0,0.0,...,0.00,12.0,0,8.0
21,1010.4,1013.6,17.7,14.4,81,7.4,20,12.7,30,0.0,0.0,...,0.00,8.0,0,8.0
22,1011.0,1014.2,17.6,14.3,81,6.9,20,12.8,30,0.0,0.0,...,0.00,...,0,...
23,1010.7,1013.9,17.7,14.5,82,5.6,20,12.2,20,0.0,0.0,...,0.00,10.0,0,7.0
24,1010.4,1013.6,17.5,14.3,81,4.4,30,10.1,20,0.0,0.0,...,0.00,...,0,...
01,1010.3,1013.5,17.9,14.2,79,4.5,20,9.9,40,0.0,0.0,...,0.00,...,0,...
02,1009.5,1012.7,18.2,13.4,74,5.3,20,11.0,10,0.0,0.0,...,0.00,10.0,0,7.0
03,1009.6,1012.8,18.0,12.4,70,6.8,20,11.8,20,0.0,0.0,...,0.00,...,0,...
04,1009.6,1012.8,17.8,12.0,69,5.3,20,14.4,20,0.0,0.0,...,0.00,...,0,...
05,1009.9,1013.1,17.3,11.6,69,5.3,10,11.8,20,0.0,0.0,...,0.00,10.0,0,7.0
06,1010.5,1013.7,17.0,11.6,70,4.8,20,10.1,10,0.0,0.0,0.0,0.00,...,0,...
07,1011.0,1014.2,17.6,12.5,72,5.1,30,9.0,60,0.0,0.0,0.4,0.32,...,0,...
08,1011.5,1014.7,18.3,13.5,74,5.1,30,8.4,50,0.0,0.0,0.2,0.81,10.0,1,7.0
09,1011.7,1014.9,19.9,14.5,71,2.8,30,7.8,40,0.0,0.0,0.0,1.15,10.0,2,8.0
10,1011.7,1014.8,22.3,15.1,64,3.5,20,6.8,360,0.0,0.0,1.0,2.60,...,5,...
11,1011.4,1014.5,24.2,15.8,59,1.8,350,5.4,50,0.0,0.0,1.0,3.02,10.0,7,4.0
